AAPL,AMZN,BTC-USD,CL=F,GLD,GOOGL,MSFT,NVDA,SPY,TLT
-0.06898145066856542,-0.06232271810811142,-0.051481209748870604,-0.09905586566143873,-0.054515315294562015,-0.06081761280843978,-0.061351563558699015,8.202311772104176e-05,-0.060323064325996566,-0.052359531913690235
0.029784996297566042,0.017448825106561518,-0.07948361437522553,0.004461217632053828,-0.0029480393176881826,-0.0047914949353122915,0.0021000000645693424,0.022915192469987328,0.0029683901062774187,-0.014089149790333095
0.0260991035398043,0.0320242759140175,0.013694030377682534,-0.010409267137105868,0.012623433444885607,0.03669912989134739,0.017042362823834385,0.041172939007766904,0.022861869353332006,0.028149316875600162
0.04611711115524678,0.037985532072189146,0.03448221376951676,0.03462741827310412,0.0313436045518503,0.05450815935489142,0.03683462165556958,0.03235337859938249,0.04814395904666717,0.030365660158726097
-0.025671949975231746,-0.027582809555865832,0.007161215949101567,-0.0044463664789142834,-0.0038089772410344787,-0.023027490195784733,-0.018679377560361747,-0.03269855485109027,-0.019552197700920138,-0.002843419569357724
0.03792639703923411,0.032532415616826044,0.014182170319761966,0.01486819962544394,0.026714460886685828,0.030794155209562454,0.03149386823554938,0.025155339133790602,0.026160046098245293,0.025956457569715576
0.030481765598303436,0.051081416449009834,-0.00015725116050228916,0.03389678074270497,0.013015229165530998,0.032822638687883945,0.027559204771293394,0.03325232307530891,0.03691020160024085,0.02830009884255412
0.012796824308800582,-0.002628165303245056,-0.02056504598518226,0.005918183709971147,-0.002566480912665996,-0.027389529625829308,0.009755664072380875,0.0024753781367137066,0.0030192621659176026,0.001729228720571763
-0.07378907931906326,-0.05912626622814818,-0.07296664654343504,-0.06321990625538608,-0.06602862791783708,-0.06709539995838536,-0.07003188739880964,-0.06890307526865988,-0.07301726488758471,-0.07385633947379087
-0.026647157081156995,-0.08225542300429887,-0.06308300129218114,-0.06929882666768047,-0.0681731817873911,-0.0718132547713256,-0.07225442046376468,-0.06468290280813202,-0.0712766632383545,-0.06786063619060359
0.04568595966128209,0.03944671452793025,0.09960728973770566,0.05295006267484881,0.05992373302580449,0.059275716741657346,0.039288239753415166,0.03972889389778492,0.05404673175337579,0.06165885339897087
0.007888192281622682,0.0028687107717975044,0.0344560234147165,0.017320820245167567,0.009360715914818678,0.023118466749538963,0.011633789416767895,-0.01880555647058876,0.008162562840521127,0.005180397491276555
0.00046837325342990663,0.004756792457733486,0.037698845443943106,0.06861354915467485,0.047555822794649,0.013088507234564938,0.01476909973631182,0.025319880967884137,0.017670909420992528,0.06017237927730139
-0.02638788467395216,-0.01237803590497354,0.007952017155982656,0.007347275879327479,-0.005622881568966317,-0.02103387820215575,-0.020920383891916222,-0.012181577725200367,-0.019892647619440488,-0.004891905881317963
-0.014308200668981023,-0.0008678491572018058,0.00026149419513611834,-0.049527344427185455,-0.011481720048445719,-0.015880976121676306,-0.009837357696279735,-0.007508294066780545,-0.010467603079995487,-0.010597597255508361
0.007230565473469517,0.01590763930940523,-0.01871277583865927,-0.0012758389866506835,-0.003539254197548484,0.011097920368121102,0.008699789864174355,-0.0024065278873221362,0.003915031794616419,0.006516475816723904
-0.03343028422384917,-0.012319091316538196,-0.07743845266354454,-0.10414130190368853,-0.036222554210083864,-0.020838532168400276,-0.02568462669464346,-0.01535093196620297,-0.032073465170060086,-0.026549998045142666
-0.05580270584838798,-0.05532178374712146,0.03656184699547859,-0.048190909862607594,-0.03769276326610333,-0.07257844790065524,-0.08209237390162058,-0.059517795392007064,-0.07272572412878661,-0.03906928279837219
-0.08252800696531237,-0.06241796117968221,-0.05855272428362312,-0.014260292366799092,-0.04010613056725746,-0.06272684407386118,-0.06992969690735282,-0.06791413187134065,-0.06521053772858382,-0.06591845598376934
0.017905650192883975,0.04160456721749661,0.025053665954751142,0.01038472737687876,0.033960410143000316,0.031617894365884795,0.03808907820741011,0.05263213264461675,0.03556942794491313,0.03238163509403952
0.002343582903181457,0.020418170786367797,-0.1838970910088882,0.06078592884958257,-0.03068174110612486,0.02425738560277637,0.0014069239092458843,0.031190443609705028,-0.01094151007745127,-0.03796198387287715
0.03532754760848024,0.031204151130172685,-0.0440437744969573,0.026095933646386477,0.0028569295897317402,0.029492246215421312,0.02757181725395589,0.04159856056913271,0.024520951741890014,0.005634329362440659
0.016086014565169483,0.06097605110632682,0.05844892100394521,0.1012852093491701,0.05277389762774551,0.04111081079727802,-0.03378564456745559,0.03684010682721388,0.04943630152366636,0.029064171353402998
-0.009993002416845096,-0.020376982801781764,-0.039701512337217706,-0.028423216711505918,-0.01828502222785846,0.010937184055497685,-0.004305281353798811,-0.030922924437579862,-0.023849202897855176,-0.018952139483616123
-0.057804747626515496,-0.055657436335990164,-0.021533986259052992,-0.06038723923247359,-0.051912396045999114,-0.0735575533802684,-0.048704514912632405,-0.06545142229467986,-0.057081771154485414,-0.05259880999256387
-0.017557268762532295,-0.015352785727518227,-0.011012820923160886,0.001483530314257301,-0.03065216010378769,-0.019492649804353508,-0.02008255355833761,-0.011167707832893326,-0.015027816835695637,-0.010238112802580718
-0.00885798816626024,-0.006547709898161721,-0.016061193850964845,0.023349633609225942,-0.015486539958461228,0.0006955427869133682,-0.02499087297367713,-0.045732127066507276,-0.016636554166649525,-0.03602294719614797
-0.054767518714773436,-0.05188135311630131,-0.015793898695030714,-0.02105989076041464,-0.03501969577176828,-0.04869688884386906,-0.03895620431383375,-0.06223614354285646,-0.04883284668589333,-0.029259344050778152
-0.03499938415780669,-0.048072873064310365,-0.02816169511869987,-0.021076322956241754,-0.04867830457701211,-0.04181021906228975,-0.031202583600403264,-0.0475859499160258,-0.03788007985438201,-0.020272653709987466
-0.01647900202352358,-0.02463493020327645,-0.014220285283841415,-0.003955903221558943,-0.006942687324320945,-0.005685511821997662,-0.005567100640424694,0.008409461147135077,-0.0028074577462089707,-0.012869227132590425
0.015488759607919135,-0.016331020431256206,-0.005159105895654924,-0.03461636497394883,-0.009213223862260691,-0.015695523014254503,0.013113395344691752,-0.011672202824063439,0.005329656435937047,-0.010055523890453315
-0.03756491802437713,-0.041901822191829474,0.1380158733607533,-0.024883929085632736,0.004016673033989716,-0.028153121965020657,-0.030799005843636103,-0.043468666305218354,-0.019269302495183403,0.01809968067144733
-0.04257221852400479,-0.028401038524313315,-0.009194665444344195,0.010330731710184442,-0.012385860704155986,-0.023242095429188255,-0.02966905735972336,-0.040625798164554715,-0.029324293360798413,-0.01897314005147816
0.04492016046765416,0.06987332135713213,0.04765368578817843,0.019851204757017925,0.04691020915057986,0.04951193813476658,0.05620085420785829,0.05482519467424306,0.048752158955178634,0.05462680732148692
-0.05277298489484597,-0.03595387974175391,-0.060899095478266954,-0.061438421072011286,-0.035893079709122894,-0.047099077858340166,-0.03097119500194138,-0.030401094433083795,-0.04301558200193322,-0.037062857328751184
-0.07970448650000296,-0.06102645003731069,-0.04003943713027149,-0.06800209951099509,-0.04824624870055802,-0.045868186483817436,-0.06208119174149877,-0.06181019555215363,-0.05575135025539593,-0.04446429141478671
0.021912726917913933,0.006122949441703715,-0.023458016353934404,0.04308052761105351,0.01646690977977673,0.004408048824078529,0.0098752814924636,0.04347127916978272,0.014757597188296421,0.014353617106144136
0.02314746006204908,0.027619884920532183,0.02729105105531568,0.01679899133183986,0.01723264808395441,0.021667357051269903,0.021054120754441207,0.030873786436704676,0.025593050821772427,0.014883843912320066
0.059988729181693526,0.08659873982752345,0.08914394632946265,0.07778014950809208,0.0869208141358356,0.07266653025924924,0.07875715086166366,0.08585041011756113,0.079823035666478,0.08767601026268226
0.03337392676068074,0.0707863559348211,0.013574587774901288,0.07021373037604962,0.04225036320955813,0.048388769097083825,0.04155916631224035,0.04657153437418245,0.0427576038876349,0.04211953425530363
0.0023162665514084232,-0.010807585324879496,-0.0381084857577125,-0.04403538167857865,-0.036794619060596896,-0.01973812163681859,-0.015656766686568156,-0.009523572902208179,-0.019250780687584484,-0.028845369768898135
-0.03294438691898423,-0.015674862109531562,0.009175910607957565,-0.018526543249526368,-0.014378171558870782,0.0076813096802307405,-0.02322893013301392,-0.05523249566948185,-0.022975117744715966,-0.02302771584149414
-0.03634579939342782,-0.06121784212551452,-0.049688735759868326,-0.03752314962775878,-0.04800007288092539,-0.04452122630030073,-0.047945468870856864,-0.07986628984336495,-0.049363667335375366,-0.0401018778367299
-0.008006311886584582,-0.01889099553011027,0.037558829470364034,0.006039513120232785,0.0023823094689208735,-0.0049193719847263565,0.004792463779770499,-0.012911456401482386,-8.203695163871982e-05,0.015493999753040966
0.011820821694706725,0.023188219950554242,0.06772366958598765,0.03212996984473172,0.031035565635324686,-0.004909480612886458,0.027214868716624045,0.0715829587881389,0.036355622387467534,0.03651893059939147
-0.022175250522051715,-0.02937369478933105,-0.008085114890710959,-0.027617767324606635,-0.0013331856616082497,-0.012453427471088314,-0.0081025092705016,0.005195347282267752,-0.01671520555047556,-0.010936482247522618
0.011327676623709391,0.01492244608273495,-0.02178872108083289,0.010887824817534475,-0.023249273146441634,0.01036923588019428,0.014480120772955216,-0.0017083741704335279,0.016960856586507634,-0.011806628514766885
0.050003450468177946,0.05933334527723773,0.06138774391710839,0.01938918667763849,0.048456592317240796,0.04687662656445275,0.06341339066930915,0.08474464099330539,0.06880650039447571,0.07364707521491726
0.038131932883462775,0.04190283445338954,0.027156632110157536,0.058410084157423964,0.04220555574938719,0.04471162148237012,0.04895527520846663,0.0692532152396824,0.04452391478779197,0.05849091660213361
-0.1640912463009464,-0.14740240801229756,-0.08053896729692721,-0.13542185712888394,-0.12168859892006074,-0.15141250029750286,-0.1459389062510069,-0.15735033086986341,-0.14889378093767763,-0.12957764205092165
-0.04893434890769435,-0.06993469328859381,-0.06460803617933593,-0.0214056124698164,-0.05272153967767674,-0.041509736002847755,-0.03987386956781125,-0.05771542856050942,-0.04728754075101795,-0.05925954320535907
0.030600564652187613,0.04136629804623663,0.07633340279413173,0.029253815492699783,0.047857172450124275,0.05476299676452226,0.04385290224047851,0.028200150033327254,0.03934846597573339,0.04118225812444909
-0.04039532725532068,-0.06501313410142852,-0.09482051066772737,-0.02482984887095173,-0.0483418789429698,-0.05068619823812739,-0.041917689928658075,-0.03366659012646025,-0.046183338369330675,-0.04719662911856095
-0.019322177474465182,-0.0046081720774123055,0.00022495876282337297,0.00768801811697652,-0.0036689386927901864,-0.017627101970476955,-0.01628715169270632,-0.008925201893180048,-0.01250967937733394,-0.01126416702199336
0.028884738620206747,0.0215443437732857,0.038340541511156526,0.02801757350031279,0.026348405474250998,0.011375555986004968,0.03523793343501261,0.035194667753043835,0.030048371221081616,0.030884449285922044
0.007099915647000059,0.05061023915147451,-0.04638613071284336,-0.016172337462196797,0.002915890570015546,0.016705233437887414,0.018965497787488544,0.018072228346211944,0.0017483357751792415,0.011964123917380049
-0.009727563807747145,-0.0056060440283005625,-0.016272924637246996,0.0193596568825465,-0.027274297438158755,-0.004183644068160228,0.0031890486818714307,-0.050897109566018464,-0.0050347456037315805,-0.03666021048822743
0.02296104897759107,0.018643500977482845,-0.026854943586370774,-0.023556766094416353,-0.007114587029149586,0.02816523036876189,0.0168167830627975,0.009887390779603048,0.00692010045616288,0.009631766844844711
0.035263912469898774,0.028510408427478793,0.04740159004069441,0.049552629723491046,0.02065039758760557,0.03298827583212899,0.033225533637182385,0.005228683691576426,0.026561612087617984,0.02441775259256202
0.021304869441003276,0.037008998405271436,0.0547155728389932,0.05098223585063005,0.04595417108360552,0.046093338950857696,0.03737868678577906,0.04116180007449765,0.0373346708074306,0.06174810950022708
0.009140187346244189,0.011023494191343922,0.010957929261036692,-0.0005992485295023033,-0.0032940926220371876,0.0013404834461439308,0.013066300947784666,0.01417063832561638,0.008898939582434633,-0.0020766850451338255
0.052306924159614306,0.02570536867044444,-0.007007757838464027,0.032696018847441444,0.031706757277505285,0.02740773975048785,0.031832406884349546,0.03811269161653236,0.034832872662207755,0.029336496964311537
-0.0001475472343562519,0.02779720002040621,-0.028112707081389417,-0.011217939419354367,5.610851521804187e-05,0.036668918274712074,0.00943464586992298,0.035056616197307044,0.0113845809271442,0.00545068295777491
0.028736309278369926,0.021263665077674996,-0.05072262661347453,0.10060222828574882,0.01932948570662466,0.04544116550977577,0.03412799115759155,0.0452496204549978,0.033305434064126324,0.016436597496814132
-0.044354676384940145,-0.026850150141600672,0.0185113308804802,-0.009137956220892227,-0.026650905696643877,-0.05134257863819429,-0.046820313680401224,-0.0592735735346752,-0.0470900763871046,-0.038056133446617776
0.02336726021495076,0.027056312170010706,0.00619184091154738,-0.01896496235189473,0.00296749647300445,0.02033188221671989,0.032607441445828625,0.00207761038733416,0.013960896897674546,0.00948727996003206
0.06102072585745243,0.05101457854247794,0.07068042789930638,0.02725043601707737,0.060211281674065587,0.06040188298382618,0.05979710740708298,0.060624362585657114,0.0543386569852748,0.06335405690637287
-0.05302382799108498,-0.052712124320803216,-0.0395855611313907,-0.10997617642937157,-0.058994224972920555,-0.061144163562599184,-0.06450244094210135,-0.06428283248658787,-0.05040187070467691,-0.07101802500717369
-0.020459401792094548,-0.02993162837172564,0.03326746987200056,0.005507011662522501,-0.017224161151915635,-0.008044838583045569,-0.017164296057831003,-0.006382818477306323,-0.006474017431161763,-0.020056024629260923
0.016801871124348958,0.017148518853202087,0.03444364486887671,-0.00013687404487398164,0.03481906198199899,0.027383003981997882,0.033853277412766114,0.011564314769370698,0.0220510094541312,0.04384792524928729
0.055750406497792684,0.05771193775113532,0.03437481663045571,0.023481735209935174,0.04361564436244552,0.0772500556785164,0.06923390300074667,0.03200223738682885,0.052991678814141706,0.049752292484301075
-0.0423263547256404,-0.03122298285084457,0.005884887856421477,-0.05939078415283412,-0.03372710124165182,-0.02119234576647531,-0.027842476904246093,-0.05099752439512918,-0.03384379757517291,-0.02313177178967732
0.016008927017446852,0.004759498221716077,0.029204516584409076,0.03897514425962609,0.010522238388349535,0.008689666022289096,0.009711464120973547,-0.006871271317115032,0.013907612563080145,0.0240912027217573
-0.04973273666872544,-0.055177743538845296,-0.0495556881332771,-0.05100594069627229,-0.04542830179581045,-0.06101832440472971,-0.030520390571315913,-0.03701717789145359,-0.04738626118195112,-0.04054086675204515
0.027993829700068126,0.01328234364627614,-0.002247815936914997,0.07128545873273381,0.030641852861538248,0.02272836255517852,0.017978264965218572,0.04636192506864076,0.024924169399475605,0.013336976017009696
-0.046339367278434074,-0.047024489301105823,-0.011766099686349889,-0.0624083696887415,-0.04380149784372054,-0.11122727640118954,-0.05750710723692383,-0.03682961451073862,-0.0521032284433234,-0.03836988813133436
-0.1806989952749631,-0.16694009654020683,-0.21312791153618643,-0.1335541302030473,-0.17586412809918764,-0.17167992980458513,-0.17536211622957176,-0.16045080342218132,-0.17972192223119274,-0.16380196409947573
-0.04675201151866548,-0.03893171593577624,-0.00036531635661481154,0.019038395819839737,-0.02760497119814008,-0.027390318574074125,-0.04367607950217431,-0.017786240229450336,-0.03128048318111383,-0.03878729190272322
-0.07931933440588522,-0.06835922490618268,-0.099473660524398,-0.10008312562570647,-0.10006604017974868,-0.09147072583673402,-0.07099224369013261,-0.08532838686164874,-0.08703882663810125,-0.0819924641907772
0.010675977892506378,-0.0320304705715668,0.004657988473530716,-0.015653709415803577,-0.012833283814258982,-0.012547083496217356,-0.010917388044307343,-0.038112419068911635,-0.01308513475417812,-0.022751328235446455
-0.0053792925600511,0.005843888215626567,0.06638956554519358,0.01073030550251433,-0.0016664890501470395,0.005288316960164876,0.004031399030929143,0.0019053494998372,0.009410839047689312,0.008111785815120775
0.07172450787799786,0.09542680027578927,0.03257398502232679,0.08712681652478368,0.04809170812121326,0.08860659811956684,0.0783132806926893,0.04316172406744921,0.06878545284559655,0.05499662652109065
-0.038110249278439146,-0.04530289211100151,-0.003835929474656913,-0.06541255665170709,-0.032555086210340124,-0.029409045343657795,-0.04197239413956822,-0.04527268085012963,-0.03551445952491501,-0.026473329082571995
0.01658413133809726,0.0007296881013364228,-0.013936695829169699,0.02924306117866421,0.019132567600729795,0.015488953084825697,0.020122184320671792,0.05326426036373152,0.012960045549326421,0.012389754211313749
-0.028009006292975792,-0.006733545439668155,-0.0059195066629252596,-0.06605151662466471,-0.005219047917147249,-0.011834492072017679,-0.011507748467576474,0.047415076508023714,-0.0030657663953320854,-0.0028727654873928177
-0.002414584406363437,-0.006022351878180292,0.005537649998638761,0.011005549748322338,-0.004205100284194858,-0.03107493121799309,-0.02510077833310426,-0.0382219147065959,-0.014344983414493615,-0.005383002093855003
-0.01751194267208731,-0.014234629087095383,0.008945489222294512,-0.037862067633566185,-0.014278190487831976,-0.02645642849819326,-0.005961929549257259,-0.029906839238841722,-0.010478341355572608,-0.007275950233491195
-0.05311316393374669,-0.06018046884914348,-0.04209506831172617,-0.05410985873582916,-0.03800459956385785,-0.07968429315538549,-0.0666601442281133,-0.07807026759372439,-0.04850854522245928,-0.04341442463610068
-0.021315731355039287,-0.005585178945036531,-0.029164187192586632,0.00936570898149924,-0.016210068500094117,-0.013390490751975029,-0.019730998883957296,0.013994891584872025,-0.016390017384627205,-0.01490619563814256
0.010032495064470947,0.007037097236491895,0.01783939456662982,0.011989716502132677,0.0040766673717978616,-0.008773961772583452,0.003144272558702154,-0.021546176879853156,0.00808859489377541,-0.0013984978616057662
0.027622292504463977,0.04991798002912246,-0.004245124495835497,0.03959289500985422,0.0245622655010336,0.033196556140283884,0.026792552730186728,0.04895536172061454,0.029617325753236563,0.032307928153986976
0.04463112938207294,0.055704903162305475,0.04312795782495118,0.06303205541510588,0.05816425401790786,0.03723723069079693,0.05388997014307125,0.0301855237265262,0.05699469272300031,0.04895022448819459
0.03579665540560512,0.0315854112758586,-0.02228915302245027,0.002294148471054665,0.009827832273716874,0.032049104157411065,0.029599046981990187,0.025644007016016084,0.03129661794749315,0.014062071124109751
0.002584003871193284,0.011598218441755969,0.023701014389611794,-0.006585041472493858,0.030359153102734064,0.012255193489929024,0.01115301281886578,0.012965438630246736,0.005130089461614681,0.01902955550989228
-7.838455904312161e-06,-0.029318040573484926,-0.01742231715274801,0.025105746262390347,-0.012342978243795898,-0.02065961237394516,-0.015908598210091697,-0.025008923531401443,0.00019474926086182794,-0.021039452536172003
-0.02588116330045204,-0.018210324939713758,-0.045325617208962304,0.03501977358616017,-0.0183152693497792,-0.03091521797761789,-0.013849028355490654,-0.0366120707556661,-0.016987937839276036,-0.0321360791891884
0.02545493073099967,0.03844565272766125,0.021099619465403934,0.020753284781896593,0.03793357861431456,0.02791994107234323,0.040485380481530726,0.05977413027953707,0.03852552731797671,0.03241984459937611
-0.063473267659473,-0.05074142743481009,-0.08588564239061142,-0.0782083471411371,-0.0440869732748414,-0.03789595043469167,-0.04500070938938267,-0.0445621399201907,-0.0508929271591407,-0.07299729820958728
0.04713137402495675,0.020158588656537885,0.02873720398517752,0.025408908321262448,0.022168866515733757,0.022103914228929617,0.05567785561769112,0.019902721624130888,0.03326171566543071,0.021505664572406023
0.01937164890962022,0.004329637029201357,0.020555174084151574,0.021965997995472348,0.018450301956758397,0.011258106857846659,0.01009286552481922,0.035824644765371005,0.014517838396341293,0.010504396588652523
0.00851001615486699,-0.013527923222113256,-0.031989556803185076,-0.020583842967587612,0.009694142579706449,-0.00010021562466549106,0.011963720988672655,0.0262297049674555,0.0030098245993771646,0.014869841735712222
0.0379118067543497,0.03196937962320582,0.0004938617016004183,0.01612041128901393,0.020791163150876084,0.028958424496905992,0.0356247632050133,0.025983027516691227,0.035872069801618126,0.03319201511368742
0.0333539683011486,0.024845261339459225,-0.02203355777772402,-0.02472545032034249,0.03197317890764245,0.014645163388390357,0.011237959131646208,0.03450347938112665,0.0004501032127923353,0.012294653864489698
-0.043220286758339,-0.05201572441254733,-0.07170223268763817,-0.08919457084288113,-0.08434281704513034,-0.053968801219213915,-0.0434067537022188,-0.012619164175542152,-0.05413741375172901,-0.02841002668515044
-0.010673473861953154,-0.036123055631817134,0.004269400137382456,-0.021700025194435656,-0.02174044744111891,-0.023107683318388684,-0.022850041259191347,-0.061693221383002005,-0.026570399661594312,-0.015097463814351765
-0.023686413254846758,-0.029527044921243667,0.02858057730045159,-0.0359914648029426,0.010979176752356984,-0.03204981966504611,-0.03910372155825037,0.00030308883048355863,-0.01364137452950248,0.02684153375755046
-0.05467917828400109,-0.037197951029242046,-0.008397938128885028,-0.04426474893684794,-0.035053089216996444,-0.03191210272882765,-0.041961095925938975,-0.03557435650970859,-0.04287888545096798,-0.034126780920539786
-0.05205342889888746,-0.05726663184415375,-0.018823420816300833,-0.03991155277977979,-0.045648313660474324,-0.06175325829520939,-0.04531379199367744,-0.0679177168384775,-0.048865901484772184,-0.053506591191355195
0.031246598446231157,0.0255178847804423,0.05940222449058778,0.042371189943933796,0.03104128631827113,0.0292969099617886,0.039718836964529144,0.025468835364248647,0.02623222545505779,0.043660297273580284
-0.006949033874910176,-0.046694788858294714,-0.038127515324546016,0.018635373618745163,-0.02688975979106798,-0.03042994764106755,-0.03491864387121919,-0.020312590050296404,-0.00860080385699323,-0.03972485652274278
0.06665187154729324,0.043977947055163134,0.02057128099925877,0.031619043776139895,0.06696726761677445,0.06720758941759608,0.05213222085870631,0.08840038218694703,0.060418004418268625,0.052296933288110206
0.038054602802810485,0.0520575281625978,0.08803332894858942,0.0516527159438052,0.04826742217629196,0.052041044425149,0.056616001925897705,0.04469586252843224,0.049368484025717474,0.06032147931903856
0.0520668571651874,0.033269170733567104,0.09095065588470357,0.1289122462685013,0.06315443758945084,0.06608839989320354,0.05619756792665734,0.020668979632862593,0.07154338306843602,0.060357065915337585
-0.006651261292840278,-0.0471727315779744,-0.03612523237139316,-0.05899993881396154,-0.0546739397103749,-0.05353436514302225,-0.038334738476645064,-0.04977720251595213,-0.043774535709790875,-0.030241507074171094
-0.0024394035755686662,-0.031851462294973716,0.019978769230106407,0.035084778261386916,0.010177935177756786,-0.01524645776393701,-0.010884772925906307,-0.000774260424589655,-0.0039186565658022796,0.0027902418396423363
0.17303221629793425,0.17820317736950828,0.15967568082588374,0.16899214407108393,0.18980654833606223,0.171684339763354,0.18230862991999824,0.23157395647019596,0.18918643815814729,0.1886439365087208
0.051507528185341656,0.04028002121236255,0.039672510200419564,0.0742445211221508,0.05298455709827291,0.02049099992128871,0.04824697679296532,0.02660624781817128,0.05337752654151842,0.05344254651751297
-0.00776704696640596,-0.012366026870835281,-0.00374375412049646,0.10138036898933442,-0.0021518014121253834,-0.022978390498254023,-0.0006970312254499034,-0.006239965158719571,0.010899447377307598,-0.01596372804261315
0.07912311656137419,0.06311964317820813,0.05187046269858017,0.030266010212545755,0.07201283067357402,0.06492081194798673,0.06949509726325033,0.06680053337655804,0.06900527645962957,0.08242778457078374
-0.0370878361919464,-0.012433074133282582,-0.04951732213014811,-0.07049497147306305,-0.05024060634118177,-0.027382114488203574,-0.03038782889600697,-0.015119807295259503,-0.030469287239107044,-0.036175086981335196
0.04247086329092382,0.024676050299592835,0.09181594781414873,-0.011145721942711108,0.057905479406488734,0.029987346669734627,0.028848770659939335,0.019240221233461797,0.028645057952153736,0.0458448765873436
0.039473581813191515,0.0663201573583548,0.023525207730792426,0.08601206210513755,0.043327404864341605,0.07125745768310562,0.0708020540727866,0.0589123568995604,0.06949719123758857,0.0555485713837273
-0.003990617939061913,0.011349383188022456,0.01093677086061221,0.007195952876660066,0.008502698767660365,0.02405294827396164,0.0424022310104337,0.015534848738122048,0.013964946162852841,0.004152035551519669
0.046038508519163385,0.0036148862922249538,0.02123845026844031,0.007324055754057488,0.014549327546554285,-0.010799058355480253,-0.007523074264931425,0.01794332986062167,0.0010957428656320455,0.01920790595553054
-0.006020489349366307,-0.0118926208769894,0.03957682057146049,0.036139552103521586,0.024101115567971513,0.0016551707416703858,0.009452708158953178,0.03373705684539027,0.0140911748068237,0.013120823058100604
-0.0723423684047806,-0.08175403269354123,-0.11189985588971126,-0.10035837029303624,-0.1135160419182362,-0.07360974617729558,-0.07902455606241907,-0.07394598335018249,-0.08926816581451387,-0.11330371086210553
-0.004727022138345447,0.010685153948404672,0.02139113976587393,0.01129079902761536,0.012591470335350043,0.005416846389723919,0.007292934916881544,-0.005344976338131233,0.007492426207908758,0.0006495389182142033
0.09113302109423062,0.11470238675213232,0.09382984407508299,0.08210317792303375,0.09007002403275546,0.08308836338560041,0.08012136046708222,0.09919366327244743,0.07496119196196102,0.11335017689179272
